,seqNumber,docID,edinetCode,secCode,JCN,filerName,fundCode,ordinanceCode,formCode,docTypeCode,periodStart,periodEnd,submitDateTime,docDescription,issuerEdinetCode,subjectEdinetCode,subsidiaryEdinetCode,currentReportReason,parentDocID,opeDateTime,withdrawalStatus,docInfoEditStatus,disclosureStatus,xbrlFlag,pdfFlag,attachDocFlag,englishDocFlag
923,924,S100GB0X,E01411,59860.0,7120001077572.0,モリテックスチール株式会社,,10.0,042000,135.0,,,2019-06-27 11:46,確認書,,,,,,,0,0,0,0,1,0,0
924,925,S100G97X,E00769,40440.0,4250001003329.0,セントラル硝子株式会社,,10.0,042000,135.0,,,2019-06-27 11:46,確認書,,,,,,,0,0,0,0,1,0,0
925,926,S100G6QB,E01287,56580.0,7140001050536.0,日亜鋼業株式会社,,15.0,010000,235.0,,,2019-06-27 11:47,内部統制報告書－第67期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
926,927,S100G6X6,E03670,85540.0,7340001004232.0,株式会社南日本銀行,,10.0,042000,135.0,,,2019-06-27 11:47,確認書,,,,,,,0,0,0,0,1,0,0
927,928,S100G84O,E00926,88410.0,1010701006145.0,株式会社テーオーシー,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 11:47,有価証券報告書－第53期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
928,929,S100GAMC,E02699,82260.0,8011101022577.0,株式会社　理経,,10.0,042000,135.0,,,2019-06-27 11:48,確認書,,,,,,,0,0,0,0,1,0,0
929,930,S100G9C1,E00769,40440.0,4250001003329.0,セントラル硝子株式会社,,10.0,113001,90.0,,,2019-06-27 11:48,訂正発行登録書,,,,,S100E18R,,0,0,0,0,1,0,0
930,931,S100GBIX,E30692,42470.0,9180001032652.0,ポバール興業株式会社,,10.0,042000,135.0,,,2019-06-27 11:48,確認書,,,,,,,0,0,0,0,1,0,0
931,932,S100G7MF,E00926,88410.0,1010701006145.0,株式会社テーオーシー,,10.0,042000,135.0,,,2019-06-27 11:49,確認書,,,,,,,0,0,0,0,1,0,0
932,933,S100G8N7,E34675,,,株式會社大韓航空,,10.0,080000,120.0,2018-01-01,2018-12-31,2019-06-27 11:49,有価証券報告書,,,,,,,0,0,0,0,1,1,0
933,934,S100G6Y1,E03670,85540.0,7340001004232.0,株式会社南日本銀行,,15.0,010000,235.0,,,2019-06-27 11:49,内部統制報告書－第111期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
934,935,S100GA77,E01833,,3010701003801.0,株式会社サンコーシヤ,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 11:50,有価証券報告書－第92期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
935,936,S100G2NU,E00675,39450.0,8013301005766.0,スーパーバッグ株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 11:50,有価証券報告書－第82期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
936,937,S100G7N5,E00926,88410.0,1010701006145.0,株式会社テーオーシー,,15.0,010000,235.0,,,2019-06-27 11:50,内部統制報告書－第53期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
937,938,S100GAVI,E00454,20550.0,7140001002355.0,日和産業株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 11:51,有価証券報告書－第115期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
938,939,S100G2OE,E00675,39450.0,8013301005766.0,スーパーバッグ株式会社,,15.0,010000,235.0,,,2019-06-27 11:51,内部統制報告書－第82期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
939,940,S100G5LW,E02572,80520.0,4120001059664.0,椿本興業株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 11:52,有価証券報告書－第116期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
940,941,S100G2OH,E00675,39450.0,8013301005766.0,スーパーバッグ株式会社,,10.0,042000,135.0,,,2019-06-27 11:52,確認書,,,,,,,0,0,0,0,1,0,0
941,942,S100G7ND,E04197,90730.0,6010001040914.0,京極運輸商事株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 11:52,有価証券報告書－第79期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
942,943,S100G7RV,E01507,61470.0,9080401005540.0,株式会社ヤマザキ,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 11:52,有価証券報告書－第59期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
943,944,S100G5ZB,E04247,93630.0,4120001044831.0,株式会社大運,,10.0,053000,180.0,,,2019-06-27 11:52,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
944,945,S100G5SS,E04197,90730.0,6010001040914.0,京極運輸商事株式会社,,10.0,042000,135.0,,,2019-06-27 11:53,確認書,,,,,,,0,0,0,0,1,0,0
945,946,S100G7YB,E01507,61470.0,9080401005540.0,株式会社ヤマザキ,,10.0,042000,135.0,,,2019-06-27 11:53,確認書,,,,,,,0,0,0,0,1,0,0
946,947,S100GBIJ,E01428,79390.0,9240001003119.0,株式会社研創,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 11:53,有価証券報告書－第48期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
947,948,S100G5ST,E02572,80520.0,4120001059664.0,椿本興業株式会社,,10.0,042000,135.0,,,2019-06-27 11:53,確認書,,,,,,,0,0,0,0,1,0,0
948,949,S100GB14,E01411,59860.0,7120001077572.0,モリテックスチール株式会社,,15.0,010000,235.0,,,2019-06-27 11:53,内部統制報告書－第78期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
949,950,S100GAXZ,E00454,20550.0,7140001002355.0,日和産業株式会社,,10.0,042000,135.0,,,2019-06-27 11:53,確認書,,,,,,,0,0,0,0,1,0,0
950,951,S100GAMN,E00777,40640.0,6010401038624.0,日本カーバイド工業株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 11:54,有価証券報告書－第120期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
951,952,S100G5S5,E04197,90730.0,6010001040914.0,京極運輸商事株式会社,,15.0,010000,235.0,,,2019-06-27 11:54,内部統制報告書－第79期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
952,953,S100GBK7,E01428,79390.0,9240001003119.0,株式会社研創,,10.0,053000,180.0,,,2019-06-27 11:54,臨時報告書,,,,第19条第2項第9号,,,0,0,0,1,1,0,0
953,954,S100G5T1,E02572,80520.0,4120001059664.0,椿本興業株式会社,,15.0,010000,235.0,,,2019-06-27 11:54,内部統制報告書－第116期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
954,955,S100G20O,E01428,79390.0,9240001003119.0,株式会社研創,,10.0,042000,135.0,,,2019-06-27 11:54,確認書,,,,,,,0,0,0,0,1,0,0
955,956,S100GADY,E00777,40640.0,6010401038624.0,日本カーバイド工業株式会社,,10.0,042000,135.0,,,2019-06-27 11:54,確認書,,,,,,,0,0,0,0,1,0,0
956,957,S100G7YR,E01507,61470.0,9080401005540.0,株式会社ヤマザキ,,15.0,010000,235.0,,,2019-06-27 11:55,内部統制報告書－第59期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
957,958,S100G20J,E01428,79390.0,9240001003119.0,株式会社研創,,15.0,010000,235.0,,,2019-06-27 11:55,内部統制報告書－第48期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
958,959,S100GBJL,E00871,42420.0,4230001010335.0,株式会社タカギセイコー,,10.0,053000,180.0,,,2019-06-27 11:55,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
959,960,S100GAER,E00777,40640.0,6010401038624.0,日本カーバイド工業株式会社,,15.0,010000,235.0,,,2019-06-27 11:55,内部統制報告書－第120期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
960,961,S100GA5F,E03472,30200.0,4290001011410.0,アプライド株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 11:55,有価証券報告書－第37期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
961,962,S100GAYO,E00454,20550.0,7140001002355.0,日和産業株式会社,,15.0,010000,235.0,,,2019-06-27 11:56,内部統制報告書－第115期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
962,963,S100G2GQ,E00355,21080.0,8010401054826.0,日本甜菜製糖株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 11:57,有価証券報告書－第121期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
963,964,S100G9U7,E00167,18070.0,5010401031200.0,株式会社佐藤渡辺,,10.0,042000,135.0,,,2019-06-27 11:57,確認書,,,,,,,0,0,0,0,1,0,0
964,965,S100G6PI,E00355,21080.0,8010401054826.0,日本甜菜製糖株式会社,,10.0,042000,135.0,,,2019-06-27 11:57,確認書,,,,,,,0,0,0,0,1,0,0
965,966,S100GBIQ,E30692,42470.0,9180001032652.0,ポバール興業株式会社,,15.0,010000,235.0,,,2019-06-27 11:57,内部統制報告書－第55期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
966,967,S100G8BA,E02571,80390.0,4010001034876.0,築地魚市場株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 11:58,有価証券報告書－第71期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
967,968,S100G3WG,E04382,94070.0,5290001004941.0,株式会社ＲＫＢ毎日ホールディングス,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 11:58,有価証券報告書－第90期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
968,969,S100GA6D,E03472,30200.0,4290001011410.0,アプライド株式会社,,15.0,010000,235.0,,,2019-06-27 11:58,内部統制報告書－第37期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
969,970,S100G70L,E00355,21080.0,8010401054826.0,日本甜菜製糖株式会社,,15.0,010000,235.0,,,2019-06-27 11:58,内部統制報告書－第121期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
970,971,S100G9UT,E00167,18070.0,5010401031200.0,株式会社佐藤渡辺,,15.0,010000,235.0,,,2019-06-27 11:58,内部統制報告書－第88期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
971,972,S100G9YD,E01886,69240.0,1010001134761.0,岩崎電気株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 11:58,有価証券報告書－第104期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
972,973,S100G9KM,E04382,94070.0,5290001004941.0,株式会社ＲＫＢ毎日ホールディングス,,10.0,042000,135.0,,,2019-06-27 11:59,確認書,,,,,,,0,0,0,0,1,0,0
973,974,S100GA6P,E03472,30200.0,4290001011410.0,アプライド株式会社,,10.0,042000,135.0,,,2019-06-27 11:59,確認書,,,,,,,0,0,0,0,1,0,0
974,975,S100G8C9,E02571,80390.0,4010001034876.0,築地魚市場株式会社,,10.0,042000,135.0,,,2019-06-27 11:59,確認書,,,,,,,0,0,0,0,1,0,0
975,976,S100G9LZ,E04382,94070.0,5290001004941.0,株式会社ＲＫＢ毎日ホールディングス,,15.0,010000,235.0,,,2019-06-27 11:59,内部統制報告書－第90期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
976,977,S100GAK8,E00187,97670.0,1011101015686.0,日建工学株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 11:59,有価証券報告書－第56期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
977,978,S100GBKO,E30692,42470.0,9180001032652.0,ポバール興業株式会社,,10.0,053000,180.0,,,2019-06-27 11:59,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
978,979,S100GA49,E01886,69240.0,1010001134761.0,岩崎電気株式会社,,15.0,010000,235.0,,,2019-06-27 11:59,内部統制報告書－第104期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
979,980,S100GBAI,E03984,88810.0,9011101015869.0,日神不動産株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 12:00,有価証券報告書－第45期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
980,981,S100GBKH,E33868,65730.0,6011001056801.0,アジャイルメディア・ネットワーク株式会社,,10.0,053000,180.0,,,2019-06-27 12:00,臨時報告書,,,,第19条第2項第3号,,,0,0,0,1,1,0,0
981,982,S100GALM,E00187,97670.0,1011101015686.0,日建工学株式会社,,10.0,042000,135.0,,,2019-06-27 12:00,確認書,,,,,,,0,0,0,0,1,0,0
982,983,S100G51X,E34052,43880.0,8010001127602.0,株式会社エーアイ,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 12:00,有価証券報告書－第16期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
983,984,S100G8DB,E02571,80390.0,4010001034876.0,築地魚市場株式会社,,15.0,010000,235.0,,,2019-06-27 12:00,内部統制報告書－第71期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
984,985,S100G82V,E02893,75970.0,9010501009209.0,東京貴宝株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 12:00,有価証券報告書－第60期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
985,986,S100GA27,E01886,69240.0,1010001134761.0,岩崎電気株式会社,,10.0,042000,135.0,,,2019-06-27 12:00,確認書,,,,,,,0,0,0,0,1,0,0
986,987,S100GAM8,E00187,97670.0,1011101015686.0,日建工学株式会社,,15.0,010000,235.0,,,2019-06-27 12:00,内部統制報告書－第56期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
987,988,S100GAHX,E01126,52100.0,1140001054947.0,日本山村硝子株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 12:00,有価証券報告書－第90期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
988,989,S100G7OE,E02893,75970.0,9010501009209.0,東京貴宝株式会社,,10.0,042000,135.0,,,2019-06-27 12:01,確認書,,,,,,,0,0,0,0,1,0,0
989,990,S100G8VH,E03599,83950.0,9300001000183.0,株式会社佐賀銀行,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 12:01,有価証券報告書－第90期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
990,991,S100G53D,E34052,43880.0,8010001127602.0,株式会社エーアイ,,15.0,010000,235.0,,,2019-06-27 12:01,内部統制報告書－第16期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
991,992,S100GBKN,E03451,33580.0,9290801016604.0,ワイエスフード株式会社,,10.0,053000,180.0,,,2019-06-27 12:01,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
992,993,S100G9ZV,E00167,18070.0,5010401031200.0,株式会社佐藤渡辺,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 12:01,有価証券報告書－第88期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
993,994,S100G5DA,E02825,74600.0,6120001077581.0,株式会社ヤギ,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 12:01,有価証券報告書－第107期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
994,995,S100G7PY,E02893,75970.0,9010501009209.0,東京貴宝株式会社,,15.0,010000,235.0,,,2019-06-27 12:01,内部統制報告書－第60期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
995,996,S100GAIA,E01126,52100.0,1140001054947.0,日本山村硝子株式会社,,10.0,042000,135.0,,,2019-06-27 12:02,確認書,,,,,,,0,0,0,0,1,0,0
996,997,S100G63M,E03639,85500.0,5060001000014.0,株式会社　栃木銀行,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 12:02,有価証券報告書－第116期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
997,998,S100G8Z5,E03599,83950.0,9300001000183.0,株式会社佐賀銀行,,10.0,042000,135.0,,,2019-06-27 12:02,確認書,,,,,,,0,0,0,0,1,0,0
998,999,S100G53N,E34052,43880.0,8010001127602.0,株式会社エーアイ,,10.0,042000,135.0,,,2019-06-27 12:03,確認書,,,,,,,0,0,0,0,1,0,0
999,1000,S100G69Q,E02825,74600.0,6120001077581.0,株式会社ヤギ,,15.0,010000,235.0,,,2019-06-27 12:03,内部統制報告書－第107期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
1000,1001,S100GAJ1,E01126,52100.0,1140001054947.0,日本山村硝子株式会社,,15.0,010000,235.0,,,2019-06-27 12:03,内部統制報告書－第90期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
1001,1002,S100G616,E03639,85500.0,5060001000014.0,株式会社　栃木銀行,,10.0,042000,135.0,,,2019-06-27 12:04,確認書,,,,,,,0,0,0,0,1,0,0
1002,1003,S100G69W,E02825,74600.0,6120001077581.0,株式会社ヤギ,,10.0,042000,135.0,,,2019-06-27 12:04,確認書,,,,,,,0,0,0,0,1,0,0
1003,1004,S100G7MV,E34052,43880.0,8010001127602.0,株式会社エーアイ,,10.0,030001,130.0,,,2019-06-27 12:04,訂正有価証券報告書－第15期(平成29年4月1日－平成30年3月31日),,,,,S100DJLO,,0,0,0,1,1,0,0
1004,1005,S100GBL6,E03984,88810.0,9011101015869.0,日神不動産株式会社,,10.0,042000,135.0,,,2019-06-27 12:04,確認書,,,,,,,0,0,0,0,1,0,0
1005,1006,S100GAA5,E02565,,4010401028552.0,三国商事株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 12:04,有価証券報告書－第104期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
1006,1007,S100GB9S,E01992,69190.0,6013401001080.0,ケル株式会社,,10.0,053000,180.0,,,2019-06-27 12:05,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
1007,1008,S100GBL3,E00759,40210.0,1010001008734.0,日産化学株式会社,,10.0,053000,180.0,,,2019-06-27 12:05,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
1008,1009,S100G8ZV,E03599,83950.0,9300001000183.0,株式会社佐賀銀行,,15.0,010000,235.0,,,2019-06-27 12:05,内部統制報告書－第90期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
1009,1010,S100G9A7,E02442,59560.0,6010001052315.0,トーソー株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 12:05,有価証券報告書－第79期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
1010,1011,S100G637,E03639,85500.0,5060001000014.0,株式会社　栃木銀行,,15.0,010000,235.0,,,2019-06-27 12:06,内部統制報告書－第116期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
1011,1012,S100GAMJ,E04850,96960.0,9120001076820.0,株式会社ウィザス,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 12:06,有価証券報告書－第43期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
1012,1013,S100G90O,E02442,59560.0,6010001052315.0,トーソー株式会社,,15.0,010000,235.0,,,2019-06-27 12:06,内部統制報告書－第79期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
1013,1014,S100GBL8,E04194,90590.0,9010001014238.0,カンダホールディングス株式会社,,10.0,053000,180.0,,,2019-06-27 12:06,臨時報告書,,,,第19条第2項第9号の2,,,0,0,0,1,1,0,0
1014,1015,S100G8KQ,E04254,91710.0,8010001008678.0,栗林商船株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 12:07,有価証券報告書－第146期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
1015,1016,S100G8XY,E02442,59560.0,6010001052315.0,トーソー株式会社,,10.0,042000,135.0,,,2019-06-27 12:07,確認書,,,,,,,0,0,0,0,1,0,0
1016,1017,S100GANF,E04850,96960.0,9120001076820.0,株式会社ウィザス,,15.0,010000,235.0,,,2019-06-27 12:08,内部統制報告書－第43期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
1017,1018,S100GBLB,E03984,88810.0,9011101015869.0,日神不動産株式会社,,15.0,010000,235.0,,,2019-06-27 12:08,内部統制報告書－第45期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
1018,1019,S100G7AD,E04254,91710.0,8010001008678.0,栗林商船株式会社,,15.0,010000,235.0,,,2019-06-27 12:08,内部統制報告書－第146期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
1019,1020,S100GBHM,E05218,43040.0,8010401058455.0,株式会社Ｅストアー,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 12:09,有価証券報告書－第21期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
1020,1021,S100GAN6,E04850,96960.0,9120001076820.0,株式会社ウィザス,,10.0,042000,135.0,,,2019-06-27 12:09,確認書,,,,,,,0,0,0,0,1,0,0
1021,1022,S100GBL7,E27260,31820.0,6010701012329.0,オイシックス・ラ・大地株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 12:09,有価証券報告書－第22期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
1022,1023,S100G79K,E04254,91710.0,8010001008678.0,栗林商船株式会社,,10.0,042000,135.0,,,2019-06-27 12:09,確認書,,,,,,,0,0,0,0,1,0,0
1023,1024,S100GB96,E05218,43040.0,8010401058455.0,株式会社Ｅストアー,,10.0,042000,135.0,,,2019-06-27 12:10,確認書,,,,,,,0,0,0,0,1,0,0
1024,1025,S100G4SW,E01186,52120.0,1010601015163.0,不二硝子株式会社,,10.0,030000,120.0,2018-04-01,2019-03-31,2019-06-27 12:10,有価証券報告書－第86期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,1,0
1025,1026,S100GBL9,E27260,31820.0,6010701012329.0,オイシックス・ラ・大地株式会社,,15.0,010000,235.0,,,2019-06-27 12:10,内部統制報告書－第22期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
1026,1027,S100GBA3,E05218,43040.0,8010401058455.0,株式会社Ｅストアー,,15.0,010000,235.0,,,2019-06-27 12:11,内部統制報告書－第21期(平成30年4月1日－平成31年3月31日),,,,,,,0,0,0,1,1,0,0
1027,1028,S100GBLC,E27260,31820.0,6010701012329.0,オイシックス・ラ・大地株式会社,,10.0,042000,135.0,,,2019-06-27 12:11,確認書,,,,,,,0,0,0,0,1,0,0
